UserName;Date;Favorites;Retweets;Text
rachelmjeffreys;Thu Apr 09 15:33:12 CEST 2015;0;0;Could @david_cameron @ed_miliband & @nick_clegg comment on this UK research funding last in the G8 http://gu.com/p/46gca/stw  #scienceisvital
AJHillboHill;Thu Apr 09 15:32:54 CEST 2015;0;0;#GE2015 what kind of #UK do we want? Social Darwinism should have no place in society: http://www.mirror.co.uk/usvsth3m/pregnant-mothers-hit-benefit-sanctions-5479288 … Don't vote for @David_Cameron
pelliott1954;Thu Apr 09 15:31:19 CEST 2015;1;1;@AndyCavster @AdolphusSpriggs @David_Cameron A bit like Picking someone with a Broken Leg to play Centre Half!!
raymondonia;Thu Apr 09 15:30:40 CEST 2015;1;6;@David_Cameron Have you any interests you would like to declare before attacking Labour policy on #NonDom Lynton Crosby maybe ?
Mogstar666;Thu Apr 09 15:27:43 CEST 2015;1;0;@Danjamesmartin @David_Cameron the mogs fighting is more intresting does @Number10cat know any of them ???
PinkOddy;Thu Apr 09 15:27:17 CEST 2015;0;0;So you back #ReadOnGetOn @David_Cameron then? http://www.savethechildren.org.uk/node/4067?sourcecode=UK4004001&utm_campaign=rogo&utm_medium=email&utm_source=rogoaprilppc …
rtruscott;Thu Apr 09 15:26:56 CEST 2015;1;0;Presumably if as #Fallon says in standing for leader @Ed_Miliband stabbed his brother in back, @David_Cameron stabbed Davis etc in the back
ButchCredo;Thu Apr 09 15:25:52 CEST 2015;0;0;@David_Cameron Nice Job putting #Trident front and centre Dave, a system we can't control independently at all - why pay to be US base?
Muzzpol;Thu Apr 09 15:25:50 CEST 2015;0;0;If @David_Cameron is avoidn #gluten,its easyr2eat messy sausage,sauce etc with a knife&fork than with fingers(aftr pulling it out of roll).
dorset_eye;Thu Apr 09 15:25:24 CEST 2015;1;0;@NickyMorgan01 @Conservatives @David_Cameron "Low paid. Easy to lay off and meets our CON criteria".
icalzinirossi;Thu Apr 09 15:25:06 CEST 2015;0;0;All getting too much for you @David_Cameron ? #CameronMustGo pic.twitter.com/rwZsPLVSpP
colinsp;Thu Apr 09 15:25:01 CEST 2015;2;0;@NickyMorgan01 @Conservatives @David_Cameron What was it like being caught out telling lies to parliament?
Danjamesmartin;Thu Apr 09 15:24:29 CEST 2015;0;0;And if you've not been distracted by the mogss here's what @David_Cameron actually had to say http://ow.ly/Lo5yq  http://ow.ly/i/ai8C4 
IIiCH_SANCHEZ;Thu Apr 09 15:23:09 CEST 2015;0;1;@David_Cameron #KickCameronOut pic.twitter.com/R5K5r0dIm4
UmmiSarri;Thu Apr 09 15:21:59 CEST 2015;3;1;RT via @cope_es @David_Cameron alza la voz x #cristianosperseguidos http://dozz.es/kgvkt  pic.twitter.com/cpAnpmqwGy 1PTE. EUROPEO LO RECONOCE
Danjamesmartin;Thu Apr 09 15:21:08 CEST 2015;0;2;"Rowdy cats threaten to upstage @David_Cameron" No, really... http://ow.ly/i/ai8p3  @Leicester_Merc
johnstrange2008;Thu Apr 09 15:20:56 CEST 2015;0;0;@Leicester_Merc @David_Cameron Marginal !!! Why he and Samantha all Burga'd up meeting the Leicester Ayatollah .. No chance David. None.
toffwatch;Thu Apr 09 15:20:07 CEST 2015;0;0;To borrow a word from his leader @David_Cameron, #MichaelFallon is "despicable". #Conservatives #ToriesMustGo
ButchCredo;Thu Apr 09 15:20:02 CEST 2015;0;0;You're not the only one. @David_Cameron just a spiv and a cynical spiv at that. https://twitter.com/canofwormstwo/status/586131443136462848 …
LeeMorgan239;Thu Apr 09 15:20:01 CEST 2015;0;0;@GordonMccaskill @David_Cameron to do so would be like rolling the welcome mat out to Putin and like minded leaders.
oldblackfener;Thu Apr 09 15:19:59 CEST 2015;0;0;@David_Cameron and his ministers are showing a clear policy at last; it’s called ‘desperation’. #bbcdp
MogridgeSteve;Thu Apr 09 15:18:28 CEST 2015;1;1;@AndyCavster @AdolphusSpriggs @David_Cameron Fallon accuses Miliband of knifing brother in back whilst he was helping to shaft the country
BenjaminJames27;Thu Apr 09 15:18:27 CEST 2015;0;0;. @David_Cameron and Ross Geller. Spot the difference #GE2015 #tory #friends pic.twitter.com/lzXAAstuNf
whalemonster;Thu Apr 09 15:17:35 CEST 2015;0;0;@David_Cameron Bad tactics by Fallon - many sensible people don't think we need Trident, either in its current form or at all. #Election2015
theribman;Thu Apr 09 15:16:49 CEST 2015;21;27;@Lewishamdreamer @David_Cameron #NuffSaid pic.twitter.com/GaMeuORtlu
Lewishamdreamer;Thu Apr 09 15:15:44 CEST 2015;5;4;After five years of destroying the social fabric is there any wonder @David_Cameron is showing no sign of winning a #GE2015 majority?
Leicester_Merc;Thu Apr 09 15:15:41 CEST 2015;0;0;PM @David_Cameron visits marginal Loughborough constituency ahead of May 7 election: http://ow.ly/Lo2Kf  pic.twitter.com/Ll3wDydn3V
lazaru5;Thu Apr 09 15:15:20 CEST 2015;0;0;@Afobos @johnjoechad would that be describing the state of @David_Cameron's hold on the keys of No.10?
RobertWOliver;Thu Apr 09 15:14:15 CEST 2015;1;0;I'm sure that if we can put ice in our tea, @David_Cameron can eat a hotdog with a knife and fork.
worldvoyeures;Thu Apr 09 15:13:35 CEST 2015;0;0;@TRobinsonNewEra @electravision @David_Cameron Just ask how asking for more Muslims in government turned out for Lebanon in 70's!
MiguelSoriaRuiz;Thu Apr 09 15:13:17 CEST 2015;1;0;Ya me gustaría a mí ver a un líder aquí diciendo cosas como las que dice @david_cameron apoyando a los cristianos http://www.cope.es/detalle/Cameron-Debemos-levantar-nuestras-voces-contra-la-persecucion-de-los-cristianos-en-el-mundo.html …
Flora_Alexander;Thu Apr 09 15:12:47 CEST 2015;0;0;Thanks @nick_clegg @Ed_Miliband @David_Cameron for committing to tackle scandal of 1in5 kids not reading #ReadOnGetOn http://www.savethechildren.org.uk/new-cross-party-support-reading …
johnshima;Thu Apr 09 15:12:37 CEST 2015;0;0;Don't let the cameras fool you: http://imgur.com/ZeDjVC7  @David_Cameron @Conservatives @UKLabour
GordonMccaskill;Thu Apr 09 15:12:24 CEST 2015;1;0;@LeeMorgan239 @David_Cameron ..give up nuclear weapons and this should rammed down the throat of CND.
GordonMccaskill;Thu Apr 09 15:11:19 CEST 2015;1;0;@LeeMorgan239 @David_Cameron Absolutely not. The breach of the Budapest Memorandum demonstrates categorically that you do not unilaterally..
nja5;Thu Apr 09 15:10:14 CEST 2015;0;0;Tories won't reveal details of £12bn welfare cuts until after election http://www.theguardian.com/politics/2015/mar/29/tories-welfare-cuts-details-reveal-after-general-election?CMP=share_btn_tw … @David_Cameron pic.twitter.com/3v2PQIflZP”
cope_es;Thu Apr 09 15:07:52 CEST 2015;108;221;. @David_Cameron alza la voz por los cristianos perseguidos en el mundo http://dozz.es/kgvkt  pic.twitter.com/thbhoXVxAa
goodclimate;Thu Apr 09 15:07:43 CEST 2015;0;0;TORY LOGIC @David_Cameron, a prime minister, is more successful than his older brother, a barrister. How dare he? What a traitor.
paydurtpete;Thu Apr 09 15:07:42 CEST 2015;0;0;@Queen_UK This means you too @David_Cameron ya shiny dish faced spastic!
RedJeeves;Thu Apr 09 15:05:47 CEST 2015;0;0;Last year @David_Cameron said he was 47. This year he says he's 48. Which one am I supposed to believe? #askgmp
solioslo;Thu Apr 09 15:05:17 CEST 2015;0;1;@egosumhicetnunc @doctork101 @EndApartheidx @ElaineNiddery @PSogeco @David_Cameron how long was Sadmam fighting Iran for?
ProtectURself;Thu Apr 09 15:05:13 CEST 2015;0;0;#Putin’s Chilling Message to the West @BarackObama @JohnKerry @eucopresident @David_Cameron @pmharper @UN @CNN #UN http://www.atlanticcouncil.org/blogs/new-atlanticist/putin-s-chilling-message-to-the-west#.VSTD3WHh_cc.facebook …
moodvik;Thu Apr 09 15:04:28 CEST 2015;0;0;@David_Cameron say's #Trident essential because of dangerous World.He omitted to say it was dangerous because of US/NATO Warmongering
LeeMorgan239;Thu Apr 09 14:59:14 CEST 2015;0;0;@GordonMccaskill @David_Cameron fought predominantly using dirty tactics and cyber warfare, as the UN spectates. Would russia have acted...
jegteg;Thu Apr 09 14:58:58 CEST 2015;0;0;@widster @David_Cameron @RuthDavidsonMSP eye for an eye
TheExhausts;Thu Apr 09 14:58:44 CEST 2015;1;0;. @David_Cameron should face a Nuremberg style trial on may 8th.
ThompsonCST;Thu Apr 09 14:58:27 CEST 2015;0;0;Projection of how @David_Cameron is likely to remain as PM courtesy of @MoneyWeek http://ow.ly/Lo0Sd  pic.twitter.com/SNCZIYckVD
susy_granja;Thu Apr 09 14:57:52 CEST 2015;0;0;@David_Cameron @Ed_Miliband @EmilyThornberry Don't let The Labour Party Ed Miliband stabbing this country on 7 may pic.twitter.com/SfANeuqNgA
forumeditor;Thu Apr 09 14:55:35 CEST 2015;1;1;. @David_Cameron @Ed_Miliband @nick_clegg The elephant in the room during all ur election campaigns: MPs/Lords' #childsexabuse
IsMiseMick;Thu Apr 09 14:53:59 CEST 2015;0;0;@David_Cameron nuclear weapons will not solve your problems you scum, yous would rather see a nation burn than watch it recover.
dianebartlett99;Thu Apr 09 14:53:48 CEST 2015;0;0;This 6-Year-Old Girl Just Head-Desked The Prime Minister - BuzzFeed News Clever little girl @David_Cameron knows you! http://www.buzzfeed.com/patricksmith/is-he-still-talking …
OctavianoTatau;Thu Apr 09 14:53:17 CEST 2015;0;0;@David_Cameron @TataCompanies Series of investments at Steelpark, @TataSteelEurope = UK's national processing hub http://bit.ly/1HTQ2Vh 
sidq_is_truth;Thu Apr 09 14:53:03 CEST 2015;0;0;@RanaKabbani54 my tweet is questioning @David_Cameron & UK policy viz a viz Syria.I mentioned u bcoz u r a prominent Syrian-Brit
TeamLeader2020;Thu Apr 09 14:51:52 CEST 2015;0;0;This will help @Ed_Miliband and show how scared @David_Cameron and @Conservatives really are. A pathetic display. https://twitter.com/smtm_LFC/status/586148159350505472 …
Educationchat;Thu Apr 09 14:51:10 CEST 2015;0;0;@NickyMorgan01 @David_Cameron @Conservatives Would welcome a response to this from either of you. Deserves one. https://disidealist.wordpress.com/2015/04/08/mediocre-failures/ …
iturner61;Thu Apr 09 14:51:09 CEST 2015;0;0;@David_Cameron @Ed_Miliband And which way would you vote in the situation Mr Fallon describes Mr Cameron? Would Labour need SNP?
GordonMccaskill;Thu Apr 09 14:48:49 CEST 2015;1;0;@LeeMorgan239 @David_Cameron Not forgetting the £850 million being spent building warships not 50 yards from my own constituency.
LeeMorgan239;Thu Apr 09 14:47:49 CEST 2015;0;0;@GordonMccaskill @David_Cameron but we are a shadow of our former strength due to cuts and 1% payrise is demoralising.
mishazvyagin;Thu Apr 09 14:46:50 CEST 2015;0;1;Dear #AngelaMerkel @fhollande @BarackObama @David_Cameron imagine you are just ordinary people. What would you do? pic.twitter.com/oTCcmCmY62
RobCarr;Thu Apr 09 14:45:22 CEST 2015;4;7;When Michael Fallon said @David_Cameron always put the military first, did he mean in the dole queue? 20,000 soldiers sacked on his watch.
IndexTradeChris;Thu Apr 09 14:45:14 CEST 2015;0;0;@David_Cameron party of defence no more
Maniceye;Thu Apr 09 14:44:15 CEST 2015;0;0;@David_Cameron How surprising, then, that you won't extend the same courtesy to us Scots. Please remember who you work for!
anonymousaspie;Thu Apr 09 14:43:54 CEST 2015;1;0;@daveoleary @DrinkyMcEyeball @David_Cameron you mean a "person"? God no!
OctavianoTatau;Thu Apr 09 14:40:23 CEST 2015;0;0;@David_Cameron @IMFNews eBook: How the "3 Arrows" of Abenomics can propel #Japan forward. Click for a free chapter! http://ow.ly/Lmgl4 
EBRecordings;Thu Apr 09 14:39:25 CEST 2015;0;0;@coatsey999 @David_Cameron Choice is between a fake & a fruitcake . Win-win.
bobskool;Thu Apr 09 14:39:25 CEST 2015;0;0;@johnnymercer81 @David_Cameron History has provided us with many great orators who should not have been given power.
SharonV777;Thu Apr 09 14:39:12 CEST 2015;1;0;3rd business in my town about to close in the last month.Remind us how that recovery is going @David_Cameron #GE2015
gemmahumes;Thu Apr 09 14:38:50 CEST 2015;1;0;My entire house hold will be voting for @JWoodcockMP this year and Ed milliband as @David_Cameron doesnt no his arse from his elbow #Labour
patterfloof;Thu Apr 09 14:38:36 CEST 2015;0;0;@KevinBayliss @BleddynDu @kibooki @ALargeEvilCorp why does @David_Cameron look like someone's stamped on his face?
sloberdobabob;Thu Apr 09 14:37:26 CEST 2015;0;0;@kent_online @david_cameron you may wish the seat, but you lost it and I doubt you will win it again. You need to get of that cloud
prinnychants;Thu Apr 09 14:36:42 CEST 2015;1;2;@662Maz the public want facts and policies, Ed's delivering but @David_Cameron is all over the place and has no idea at all
widster;Thu Apr 09 14:36:38 CEST 2015;1;1;@David_Cameron @RuthDavidsonMSP If there is another Tory government perhaps a terminally I'll person will shoot him! pic.twitter.com/0eQNT80bFE
podiatristpeter;Thu Apr 09 14:34:11 CEST 2015;0;0;@PeoplesNHSWales @David_Cameron so i huffed and i puffed and i blew the hospital down . and my private health pals had a big party
Salahdin_Tyre;Thu Apr 09 14:33:02 CEST 2015;2;2;@solioslo @PSogeco @doctork101 @EndApartheidx @ElaineNiddery @David_Cameron US prefers a Middle East in turmoil as it takes heat off Israel!
jft96_petition;Thu Apr 09 14:29:31 CEST 2015;0;0;. @David_Cameron Force #StephenDorrell to pick between voters and @kpmguk. Stop this conflict of interest. Sign and RT http://38d.gs/Dorrell 
labour52rose;Thu Apr 09 14:25:55 CEST 2015;0;0;@David_Cameron must be pretty worried now that his smear attack on @Ed_Miliband has misfired. Crosby needs 2 stop digging. Pathetic. #Ed4PM
Robertwhite__;Thu Apr 09 14:25:45 CEST 2015;0;1;What the @Conservatives and @David_Cameron have done in the North East #VoteConservative pic.twitter.com/LY0YiCUPVn
coty042;Thu Apr 09 14:24:31 CEST 2015;1;5;NHS shortfall predicted to be £30Bn by 2020 per @FT. Scrap #HS2 @David_Cameron and you'll have change over. #TooSimple ?
Seaofchangefilm;Thu Apr 09 14:23:28 CEST 2015;1;3;@david_cameron here is more evidence of problems of #sharedspace roads on blind people & their Guidedogs in Ponyton https://vimeo.com/118137432 
iansbit;Thu Apr 09 14:22:45 CEST 2015;0;0;@David_Cameron:"A Conservative government would never put our national security at risk."Police and armed forces cut.Tosser.
EBRecordings;Thu Apr 09 14:22:38 CEST 2015;0;0;@coatsey999 Oh yeah ? In that case, I've got some land in the desert to sell to you. Call me ! @David_Cameron
Digitalvitriol;Thu Apr 09 14:22:21 CEST 2015;0;0;Would any UK politician be brave enough to discuss the #overpopulation issue without simply blaming immigration? @David_Cameron
astrotomato;Thu Apr 09 14:19:09 CEST 2015;0;0;Hi @David_Cameron - I was trying to imagine how you might feel on Election Day x pic.twitter.com/fTgUBqiZNX
Globalidentity;Thu Apr 09 14:18:22 CEST 2015;0;1;If @Ed_Miliband has stabbed his brother in the back to become leader, @David_Cameron has stabbed the whole country in the back over the #NHS
BobbyOld_Boy;Thu Apr 09 14:18:07 CEST 2015;0;0;Why is @David_Cameron making life so hard for me & my disabled child? http://ind.pn/1PiH4pG  pic.twitter.com/JG2dlvVCqK" #Thatcher'sbritain
FHawksworth;Thu Apr 09 14:16:17 CEST 2015;1;0;@Doublegooner @YorkshireLass36 @Greekboy8 @SkySUBC @David_Cameron @UKLabour Rather patronising for the many young people who do that anyway
sazzad012;Thu Apr 09 14:15:13 CEST 2015;0;0;No Justice, No #Humanity No #freedomofspeech Court also biased to illegal GOVT #Bangladesh @EU_Commission @David_Cameron @Saudi_Gazette @AP
farhangistan;Thu Apr 09 14:14:48 CEST 2015;0;0;Your community is a shining example of what is so great in our country @David_Cameron pic.twitter.com/Evuck3hLuz
diakritikal;Thu Apr 09 14:14:02 CEST 2015;0;0;Compare and contrast: @david_cameron Vs. @NicolaSturgeon #GE2015 #STURGEONATOR pic.twitter.com/9o0ReJ69E0
solioslo;Thu Apr 09 14:13:05 CEST 2015;1;2;@doctork101 @EndApartheidx @ElaineNiddery @PSogeco Let me Ask you this.Iraq fell in weeks.All of Iraq Y will #IS take years? @David_Cameron
SteveGawthrop;Thu Apr 09 14:11:34 CEST 2015;0;0;Please can we stop all the mud-slinging? #FocusOnPolicy @David_Cameron @Ed_Miliband Voters are not mugs! @theJeremyVine
Toytowner;Thu Apr 09 14:10:10 CEST 2015;0;0;@David_Cameron Today's letter is 'A', as in anachronistic, abhorrent, abortive, A bombs. Power trip for WM establishment. No justification.
LiberaalFrontNL;Thu Apr 09 14:09:53 CEST 2015;0;0;For the future of the UK vote @Conservatives @David_Cameron! The will save the UK form socialism and communism! #Torriesmustgoon #GE15 #
thebeagle2;Thu Apr 09 14:09:38 CEST 2015;0;0;@David_Cameron Councillors ask to be elected to North Devon District Council yet won't account to public for CT tax in this name A disgrace!
coatsey9110;Thu Apr 09 14:08:54 CEST 2015;0;0;@David_Cameron ....Labour created the financial mess why on earth would people let them loose on the economy again ?
Miguel181070;Thu Apr 09 14:08:51 CEST 2015;0;0;So, @David_Cameron leader of the Bullingdon Bullies. I don't like bullies. Never have. Never will #CameronMustGo
AnnGriffin11;Thu Apr 09 14:08:48 CEST 2015;0;0;@RebeccaKeating @BBCPolitics @David_Cameron well he would say that wouldn't he? Can't rely in a tory to run a fair campaign
JonnyDymond;Thu Apr 09 14:07:52 CEST 2015;3;5;. @David_Cameron departs Newark after a visit to the National Grid training centre. pic.twitter.com/CxEjmRvPkH
Fantomas236;Thu Apr 09 14:07:44 CEST 2015;0;0;@David_Cameron what was it like burning the £50 note in front of the homeless person in your Bullingdon club membership. Did you laugh?
tatshyde;Thu Apr 09 14:07:41 CEST 2015;4;2;@LondonPaeds @RCPCH_President @David_Cameron @richardbranson @Lulubabycouk @KidsCompanyUK https://twitter.com/cc4clondon/status/586129102043795457 …
jcc_tiger;Thu Apr 09 14:06:48 CEST 2015;0;0;@David_Cameron good stuff on Trident, but we can't cut the conventional forces any more. We need the two carriers and the rest to suit.
WeTrustInSNP;Thu Apr 09 14:06:18 CEST 2015;0;0;@david_cameron You loathe Scots...you forget we pay our taxes to London yet you more or less say Scots don't have a right, Scots are dirt!
Mogstar666;Thu Apr 09 14:05:20 CEST 2015;1;0;Hey @David_Cameron been to #Loughborough hells bells #AC/DC bell was made there bet DAVE never knew that @Danjamesmartin #Leicester
Jonny_Will_28;Thu Apr 09 14:05:15 CEST 2015;0;1;Good to hear @David_Cameron plans 16K new #apprentice positions by 2020, not so good to see vast majority will be #retail, not #ukmfg based
Seaofchangefilm;Thu Apr 09 14:04:58 CEST 2015;2;3;@David_Cameron will you pledge pls tackle problem of sharedspace & impact on blind people what ever election result https://m.youtube.com/watch?v=NOObDPOSm-g …
playingtheblues;Thu Apr 09 14:04:40 CEST 2015;1;1;. @andyburnhammp You see this as bad news for @David_Cameron, rather than relevant to patients? Part of the weaponising. #NHS
SpazzieMcGee81;Thu Apr 09 14:04:08 CEST 2015;0;1;@CllrBSilvester @JohnCaveAusten @daily_politics Disengenuosness from @David_Cameron once again. They have every right to stay under EU rules
2trooo;Thu Apr 09 14:04:00 CEST 2015;0;0;@David_Cameron why is your government turning me into a Labour voter? #ifeelsickbecauseoftories
AmandeepBhogal;Thu Apr 09 14:03:42 CEST 2015;1;1;Really good to visit Scarva - listening to local Upper Bann residents - want change on May 7 & @David_Cameron in No10 pic.twitter.com/iGhbIbUFbu
trev0272;Thu Apr 09 14:03:13 CEST 2015;0;0;@David_Cameron >>> nice to see there faces then when you left them in the pub again we would no where to return them too :-D
trev0272;Thu Apr 09 14:02:24 CEST 2015;0;0;@David_Cameron was watching that programme on itv other night we you n family. They dint show your kids faces. But it would of been >>
Frozenwillow;Thu Apr 09 14:02:00 CEST 2015;0;0;@David_Cameron Boy in the street get's stopped by police brandishing a knife "But sir I was only keeping it as a deterrent" claims the boy.
CarpArmsLough;Thu Apr 09 14:00:56 CEST 2015;1;0;Just around the corner from us RT @NickyMorgan01: Delighted to welcome @David_Cameron to Taylors Bell ... http://tmi.me/1f2E7u 
soapboxcoms;Thu Apr 09 14:00:22 CEST 2015;0;0;#tvdebates saw all leaders close the gap on @David_Cameron's #GE2015 media coverage. Find out more @ElectionUnspun pic.twitter.com/OdGDjhnIHx
KeithCameron5;Thu Apr 09 14:00:13 CEST 2015;1;1;Never miss a photo op @David_Cameron #GE2015 pic.twitter.com/EUz7v9Jumk
Giskarduk;Thu Apr 09 14:00:03 CEST 2015;0;0;#Election2015 @David_Cameron Your the one that made me political, your treatment of the disabled has been an absolute disgrace. #Shameless
ChubbieJan;Thu Apr 09 13:58:50 CEST 2015;0;1;Here's an image of a massive bell (end) @David_Cameron #tories #oldboysclub pic.twitter.com/8ZjAXgFkSK
olliesimmo;Thu Apr 09 13:58:10 CEST 2015;0;0;@David_Cameron How will 4 new nuclear submarines solve the housing crisis, cuts to necessary services and austerity measures Britain faces?
dankthemanc;Thu Apr 09 13:57:38 CEST 2015;0;0;@David_Cameron this coming from a man that leaves his daughter in the pub. Nice one. #OneTermDave
Ollyjwilliams98;Thu Apr 09 13:57:24 CEST 2015;1;1;I like the way @David_Cameron doesn't follow @Ed_Miliband but follows his brother @DMiliband
hyfreelance;Thu Apr 09 13:56:31 CEST 2015;0;1;Someone trying to tell @David_Cameron something & not just a little girl --> #writingisonthewall #CameronFacedesk pic.twitter.com/qrdn0FYLDZ
forumeditor;Thu Apr 09 13:55:27 CEST 2015;0;1;. @David_Cameron @Ed_Miliband @nick_clegg The elephant in the room during all ur election campaigns: MPs/Lords' #childsexabuse
trollfree;Thu Apr 09 13:55:20 CEST 2015;0;0;Perhaps @David_Cameron could explain why tax cuts 4 millionaires takes priority over eliminating the need for #Foodbanks
CrestNicholson;Thu Apr 09 13:53:38 CEST 2015;0;0;Mr Duncan Smith's visit to Sovereign Gate in #Hertfordshire supports @David_Cameron's announcement to create 16,000 new @Apprenticeships.
Gibs123;Thu Apr 09 13:52:43 CEST 2015;0;0;Let's put the mp's and the pm on minimum wage and see how quickly the government changes. @David_Cameron
mrsteveblack;Thu Apr 09 13:52:11 CEST 2015;0;0;@Nigel_Farage @EnglandsAce I shall keep asking till u answer but there will be no answer from @Conservatives @David_Cameron
mrsteveblack;Thu Apr 09 13:51:16 CEST 2015;0;0;@Nigel_Farage @EnglandsAce @Conservatives @David_Cameron so why is this ? how do you propose to stop it/curb it ?
bronsoncharley;Thu Apr 09 13:51:06 CEST 2015;0;0;@David_Cameron so patronising, hates answering questions.
SebWrites;Thu Apr 09 13:50:07 CEST 2015;0;0;#Politics #News @David_Cameron #AusterityDoesNotWork Choose... "hope" over 'fear!' http://ow.ly/LndjN 
TheRichardSells;Thu Apr 09 13:48:59 CEST 2015;0;0;Can the @Conservatives be trusted on defence? Look at how the armed forces have been decimated under @David_Cameron
mike1981notts;Thu Apr 09 13:47:52 CEST 2015;0;1;@David_Cameron hits a new low today with personal attack against @Ed_Miliband but @UKLabour must fight back hard and win!
EBRecordings;Thu Apr 09 13:47:26 CEST 2015;0;0;@David_Cameron is a fake. check out this phony set-up rally. http://i.imgur.com/ZeDjVC7.jpg  pic.twitter.com/SXHtan8A7a
susy_granja;Thu Apr 09 13:46:49 CEST 2015;0;0;@David_Cameron @Ed_Miliband @EmilyThornberry The Labour Party Ed Miliband is a man who don't live in the real world pic.twitter.com/6hPQwW1IoG
Heckler000;Thu Apr 09 13:46:38 CEST 2015;0;0;@David_Cameron here's a policy people can do cash in hand work if they don't claim benefits? like non-dom status for those not earning £mils
Lifecoach88;Thu Apr 09 13:46:34 CEST 2015;0;0;@David_Cameron said: ''No if, no but kick me out''! I'm the most indecent, the worst PM Britain ever had! #VoteLabour in #GE2015 RT
BullshirePolfed;Thu Apr 09 13:46:30 CEST 2015;1;0;@David_Cameron oh the words we would like to use, but they are too vile - just like you and your House of Corruption.
donAlvar;Thu Apr 09 13:46:19 CEST 2015;0;0;@David_Cameron it is Trident what puts national security at risk. You probably mean "put my contractor pals' profit at risk".
NottinghamPost;Thu Apr 09 13:45:39 CEST 2015;1;2;PM @David_Cameron in #Notts at the moment. We'll have more soon. http://www.nottinghampost.com/David-Cameron-arrives-Nottinghamshire-general/story-26307828-detail/story.html … #Election2015 pic.twitter.com/uy3XZ9DPNW
JWworkholding;Thu Apr 09 13:45:15 CEST 2015;1;4;@JasonMcCartney @Whittaker4mp @David_Cameron John Walton @JWworkholding support the @Conservatives for continued growth and stability
justinchaloner;Thu Apr 09 13:45:11 CEST 2015;0;0;Fake Tory ‘rally’ : these photos show reality via @IsabelHardman http://specc.ie/1CjK0sk  via @spectator_ch @David_Cameron #GE2015 #toriesout
charity_today;Thu Apr 09 13:45:01 CEST 2015;1;0;@David_Cameron are you interested in doing an article on your proposed policies affecting the third sector? Email support@charitytoday.co.uk
Fee_1986;Thu Apr 09 13:44:52 CEST 2015;0;1;@_Majestiic_ @UKIP @Nigel_Farage @David_Cameron that's my answer to labour and their 'sheeple' pic.twitter.com/Svk9hi8bhc
quakerpen;Thu Apr 09 13:44:28 CEST 2015;2;3;He's done lambs and little children. @David_Cameron minders should have remembered WC Fields.
tmcolley;Thu Apr 09 13:43:50 CEST 2015;2;9;@StopYulin2015MX @BBCWorld @SunNewsdesk @XHNews @BarackObama @David_Cameron @Pontifex @XiJinping78 #AllfeIsprecious pic.twitter.com/fiG7ul4aTl
Razahmed1;Thu Apr 09 13:43:42 CEST 2015;1;0;@David_Cameron Cassetteboy - Emperor's New Clothes: https://youtu.be/vbLGG5UGEKw  @rustyrockets
EddyshawJohn;Thu Apr 09 13:43:38 CEST 2015;0;0;@RebeccaKeating @BBCPolitics @David_Cameron never mind the politics abuse the individual#bairnsnotbombs
Kent_Online;Thu Apr 09 13:43:07 CEST 2015;1;8;Whoops! Someone needs to tell @David_Cameron he DIDN'T win the Rochester/Strood by-election! http://www.kentonline.co.uk/tenterden/news/tenderden-surely-you-mean-tenterden-34761/ … pic.twitter.com/HB5UJ1SNjm
Equality333;Thu Apr 09 13:42:20 CEST 2015;0;0;. @David_Cameron + @HassanRouhani Bring my sister home #FreeGhonchehGhavami https://www.change.org/p/david-cameron-hassanrouhani-bring-my-sister-home-freeghonchehghavami?recruiter=false&utm_source=share_petition&utm_medium=twitter&utm_campaign=share_twitter_responsive … via @UKChange
AnyaBartz;Thu Apr 09 13:41:41 CEST 2015;0;0;Quite frankly terrified of @David_Cameron 's plans for "zero tolerance" of failure in school kids. Maybe he should try teaching!
PeoplesNHSWales;Thu Apr 09 13:40:10 CEST 2015;3;10;When @David_Cameron keeps telling you that the #NHS wont be effected by #TTIP pic.twitter.com/V3Q4rsXPu8
iturner61;Thu Apr 09 13:39:26 CEST 2015;0;0;@David_Cameron @Ed_Miliband Ed my back feels quite safe you have my vote. Mr Cameron, Michael Fallon is a disgrace & you should sack him!
Belinda_ITV;Thu Apr 09 13:37:42 CEST 2015;0;0;. @David_Cameron on #Trident row: Michael Fallon was right to raise this, and yes, raise it in a pretty frank way as he did today. #GE2015
HSENETWORK;Thu Apr 09 13:36:19 CEST 2015;0;0;@David_Cameron your in bed with bankers what's wrong with #labour being in bed with #SNP @BBCNews @labourpress
masterpaul43;Thu Apr 09 13:35:17 CEST 2015;0;0;@davidtcdavies @David_Cameron @Ed_Miliband @George_Osborne http://www.huffingtonpost.co.uk/ramesh-patel/growth-cameron-austerity_b_2007552.html … say sorry for lies tories
MariaPannell1;Thu Apr 09 13:34:41 CEST 2015;0;0;@LibDems @David_Cameron ppl with MH will not pass WCA and PIP as "no specialist input" rules one out of entitlement! http://www.mind.org.uk/information-support/types-of-mental-health-problems/statistics-and-facts-about-mental-health/how-common-are-mental-health-problems/ …
ciabaudo;Thu Apr 09 13:34:39 CEST 2015;1;3;@UKCSAPT @David_Cameron Nice to see you asking those hard-hitting questions.
LadyKorenwolf;Thu Apr 09 13:34:02 CEST 2015;1;0;. @cjball_london @FordCarole @David_Cameron he claimed every last penny & freebie he could, then decided that nobody else should get anything
